epoch_utc,withheld,dx_m,dy_m,dz_m,position_norm_m,dvx_m_s,dvy_m_s,dvz_m_s,oem_interpolation_error_m
2026-05-03T12:00:51.100Z,0,9.257928577426355,-13.615854541967565,18.250658950705656,24.58022149183605,0.001111353320482067,0.0547232766909822,-0.012512284079946312,0.0013415916499760732
2026-05-03T12:01:51.100Z,0,10.017461289862695,-13.073246793283033,17.44905676991948,23.99435130550221,-0.04516161690615306,0.0005431188505600204,-0.04464445866414479,0.001736757787673903
2026-05-03T12:02:51.100Z,0,6.69423664930946,-9.680212584498804,16.807070325285167,20.51820978831068,-0.059437942781181974,0.048942870312318476,-0.027990576519698607,0.00412750871406492
2026-05-03T12:03:51.100Z,0,5.053847651652177,-7.440763915383286,15.640611319668096,18.04259034017871,-0.036340753604147125,0.025214925635119734,-0.053088464313511,0.0009951838157540194
2026-05-03T12:04:51.100Z,0,6.063268286197854,-7.490936440262885,15.741050461656414,18.456923381183675,-0.009281126038818144,0.03391564418575577,-0.01593099111651952,0.003909121423886167
2026-05-03T12:05:51.100Z,0,4.614064449924626,-5.4211886294979195,15.823917197849369,17.351519598843463,-0.08005175672698428,0.05147238138508703,-0.04634011315207687,0.005299599355313581
2026-05-03T12:06:52.100Z,0,3.741211333363026,-1.7942036961358099,13.368468181397475,13.9975630257966,0.06840766580751279,-0.09673301361493025,0.010163103137728058,0.002027570895314318
2026-05-03T12:07:51.100Z,0,4.780438282978139,-3.965458201491856,14.318283955617517,15.607392618846879,-0.032855393697239776,0.03133485707745853,-0.053726076788329635,0.003319035709232969
2026-05-03T12:08:51.100Z,0,3.500660805912048,-1.118446804866835,13.115588915752596,13.620727658255927,-0.048686915013362864,0.028018074952285144,-0.05788017801844347,9.417172089231775e-06
2026-05-03T12:09:51.100Z,0,4.471735091101436,-0.0854409709063475,12.36790995744741,13.151764581227273,0.03166922481945278,-0.001725709939948139,0.03237591135540896,0.0014180602196879062
2026-05-03T12:10:51.100Z,0,5.882792795091518,1.1023072802345268,12.852110896346858,14.177414676238977,-0.02884641217715256,0.04749826510475064,-0.016710035961153835,0.0030429742704858815
2026-05-03T12:11:51.100Z,0,5.192570424696896,1.5717480946477735,12.270428826013813,13.416281275477811,-0.0051748054259448395,0.035588034039135685,-0.01945284123294755,0.0002529935432506885
2026-05-03T12:12:51.100Z,0,5.27329499800544,2.755292335223203,11.174714126354957,12.659917527151825,-0.05638179982181413,0.008589743459630483,-0.07825477886580501,0.0017570481604325195
2026-05-03T12:13:51.100Z,0,5.314391938100016,3.465900169885572,9.771242231181532,11.650424902113258,0.008682995838782404,-0.01064953798657342,0.022683536895939937,0.0008918931702429586
2026-05-03T12:14:51.100Z,0,4.498686141687358,5.388672355365998,8.296007214084966,10.867368699507963,0.02342278216627136,0.021581787350122283,0.027230894144913975,0.0032024513193778014
2026-05-03T12:15:51.100Z,0,5.0804899519789615,5.752745124482317,8.074927018242306,11.140462331939094,0.010133427306158183,-0.010573910252720253,0.019726173373424416,0.0020143892479898523
2026-05-03T12:16:52.100Z,0,7.249913888699666,7.157476177326316,7.686541755901999,12.762195766707977,0.05534011441721276,0.06805368741202855,0.023701877874149346,0.001428525209848447
2026-05-03T12:17:51.100Z,0,7.023676140306634,7.248521119436191,7.46016468929156,12.550981719936406,-0.0030545817706340017,0.008745476907989769,0.02381879253343655,0.003977045556178859
2026-05-03T12:18:51.100Z,0,6.852046456515382,7.717932182686127,6.685151109195431,12.296676915799818,0.017829114692169412,0.01121863117425903,-0.002384311082348489,0.00033641323072636426
2026-05-03T12:19:51.100Z,0,6.61157278796054,8.159235107541463,4.586502562233363,11.459581930594618,-0.03488308419097308,0.047166227693740126,-0.053068857326366015,0.005292854348102615
2026-05-03T12:20:51.100Z,0,6.45496779475252,9.807689962599397,4.047978167363908,12.419481425454931,0.015438389557864696,0.00907270631689272,-0.03984340569385125,0.002108101217738363
2026-05-03T12:21:52.100Z,0,6.3670342723298745,10.248787190448638,4.616016549334745,12.918373468972769,0.0017083312888743762,0.0008378827844879311,-0.07666745558609911,0.003953083741693362
2026-05-03T12:22:51.100Z,0,8.201323264586335,9.471866011153907,2.0502631641647895,12.695728733153866,-0.005286682858596237,-0.034994180967640176,-0.07739945777562873,0.0021865974399905633
2026-05-03T12:23:51.100Z,0,7.887833982010761,10.946205471213943,0.5227122437645448,13.502243044604818,-0.0056235130676540734,-0.007171271080963493,-0.0618276910938631,0.0019962324836477643
2026-05-03T12:24:51.100Z,0,8.764216773784028,11.462068823220761,3.3741511670086766,14.818077252597677,-0.03357482300891945,0.03588723666014815,-0.1463021126393016,0.0001891340535326992
2026-05-03T12:25:51.100Z,0,8.973589120273573,12.472031866764155,5.63191336550517,16.364453206313634,0.047104230558758786,0.03542136958412101,-0.20236177361898644,0.0004947058354473336
2026-05-03T12:26:51.100Z,0,7.7320618524936435,12.54140628799405,2.3095649303286336,14.913274031503882,0.006985403184778249,-0.014106885198206243,0.05147015563600199,0.0007951064170379804
