satellite,contact_id,station,start_utc_s,end_utc_s,observations,ukf_updates,ukf_rejected,ukf_healthy,ukf_offset_s,ukf_offset_std_s,ukf_frequency_bias_hz,batch_offset_s,batch_offset_std_s,batch_frequency_bias_hz,batch_condition,forecasts,in_pass_prior_fixes,in_pass_prior_best_km,in_pass_prior_median_km,in_pass_prior_p90_km,in_pass_prior_worst_km,in_pass_prior_rms_km,in_pass_ukf_fixes,in_pass_ukf_best_km,in_pass_ukf_median_km,in_pass_ukf_p90_km,in_pass_ukf_worst_km,in_pass_ukf_rms_km,in_pass_batch_fixes,in_pass_batch_best_km,in_pass_batch_median_km,in_pass_batch_p90_km,in_pass_batch_worst_km,in_pass_batch_rms_km
FOREST-16,e5d79f0b-730b-4832-becf-f716d7322784,PUNTA_ARENAS,1777822935.405285,1777823399.655731,340,151,189,True,1.1814972015460015,0.31253491476815237,492.4136237941566,3.769913010115185,16.277293539653076,975.1382997580841,145191.72847068452,"({'lower_h': 0, 'upper_h': 1, 'prior': {'fixes': 46, 'best_km': 9.178449265283234, 'median_km': 9.402569953502326, 'p90_km': 10.231331225035328, 'worst_km': 10.822667305424703, 'rms_km': 9.609520549892961}, 'ukf': {'fixes': 46, 'best_km': 0.2546348260234183, 'median_km': 0.6186482022012734, 'p90_km': 1.373300346962878, 'worst_km': 1.899487761757662, 'rms_km': 0.8846087165392507}, 'batch': {'fixes': 46, 'best_km': 17.699553071887653, 'median_km': 19.12608264786984, 'p90_km': 19.314892737983783, 'worst_km': 19.321243595848788, 'rms_km': 18.925490437041773}}, {'lower_h': 1, 'upper_h': 3, 'prior': {'fixes': 81, 'best_km': 10.152652764783278, 'median_km': 10.978913213002265, 'p90_km': 12.17818101649495, 'worst_km': 12.220302162699406, 'rms_km': 11.21773703730056}, 'ukf': {'fixes': 81, 'best_km': 1.2390986755707456, 'median_km': 2.140667456201885, 'p90_km': 3.2487617367827757, 'worst_km': 3.2915381582454013, 'rms_km': 2.4102746270189264}, 'batch': {'fixes': 81, 'best_km': 16.305401440973863, 'median_km': 17.571543333379708, 'p90_km': 18.267899910467165, 'worst_km': 18.346830955383723, 'rms_km': 17.32961356036694}}, {'lower_h': 3, 'upper_h': 6, 'prior': {'fixes': 113, 'best_km': 11.210334310193296, 'median_km': 12.75925820460742, 'p90_km': 15.177737538189819, 'worst_km': 15.325847120377157, 'rms_km': 12.91388684925723}, 'ukf': {'fixes': 113, 'best_km': 2.286864007019398, 'median_km': 3.8413251578042042, 'p90_km': 6.249177218943214, 'worst_km': 6.389625173484278, 'rms_km': 4.141912260100312}, 'batch': {'fixes': 113, 'best_km': 13.194653435868535, 'median_km': 15.713341435862278, 'p90_km': 17.204760695660568, 'worst_km': 17.265624461186626, 'rms_km': 15.710086889392398}}, {'lower_h': 6, 'upper_h': 12, 'prior': {'fixes': 285, 'best_km': 14.615165318616874, 'median_km': 18.963150520063206, 'p90_km': 20.965550542727655, 'worst_km': 21.191577364220098, 'rms_km': 18.265795938991864}, 'ukf': {'fixes': 285, 'best_km': 5.694959044337549, 'median_km': 10.037214339680967, 'p90_km': 12.04068464371603, 'worst_km': 12.264759876346059, 'rms_km': 9.459314533759382}, 'batch': {'fixes': 285, 'best_km': 7.296211596827139, 'median_km': 9.521020718467515, 'p90_km': 13.59802077819235, 'worst_km': 13.850812019591764, 'rms_km': 10.576147049838891}}, {'lower_h': 12, 'upper_h': 24, 'prior': {'fixes': 466, 'best_km': 21.487001820404238, 'median_km': 24.867214148126777, 'p90_km': 28.805620397919228, 'worst_km': 30.384199859306598, 'rms_km': 25.52064610894348}, 'ukf': {'fixes': 466, 'best_km': 12.555883455185523, 'median_km': 15.939932693946929, 'p90_km': 19.878031709691903, 'worst_km': 21.458043552039534, 'rms_km': 16.670177607545675}, 'batch': {'fixes': 466, 'best_km': 0.27211721735596417, 'median_km': 3.620365613387334, 'p90_km': 6.426858495105964, 'worst_km': 7.012456437747139, 'rms_km': 4.136996884914932}})",6,9.26015260610771,9.31043794724118,9.34389351338773,9.349453172377542,9.309157091961433,6,0.35672968179725595,0.42515229694474665,0.4665229035969834,0.47479987264193163,0.4242715752578995,6,19.111577228052983,19.15448168944773,19.197331108659277,19.212496734974536,19.15656963498469
FOREST-16,33061519-fa11-49e4-becd-6c770efd6e11,SVALSAT,1777854410.187208,1777854992.536875,475,230,245,True,1.9676078039449578,0.35013874575045695,574.2340608292889,2.281825855467873,5.926269728652212,648.128327219715,175241.17886190343,"({'lower_h': 0, 'upper_h': 1, 'prior': {'fixes': 58, 'best_km': 18.657353864350117, 'median_km': 19.054234531141695, 'p90_km': 19.17573360369286, 'worst_km': 19.183886783973314, 'rms_km': 19.04609501169843}, 'ukf': {'fixes': 58, 'best_km': 3.790622365559114, 'median_km': 4.19496548123222, 'p90_km': 4.308671101067975, 'worst_km': 4.315740797370757, 'rms_km': 4.18298301908263}, 'batch': {'fixes': 58, 'best_km': 1.4490965286200295, 'median_km': 1.825593875424298, 'p90_km': 1.9354066737952849, 'worst_km': 1.9422314911721819, 'rms_km': 1.8155466945671248}}, {'lower_h': 1, 'upper_h': 3, 'prior': {'fixes': 93, 'best_km': 18.994572771592743, 'median_km': 20.73820514808194, 'p90_km': 21.164612348943372, 'worst_km': 21.191577364220098, 'rms_km': 20.528246371450994}, 'ukf': {'fixes': 93, 'best_km': 4.123583583796362, 'median_km': 5.881105222237403, 'p90_km': 6.297461047520197, 'worst_km': 6.326215833178979, 'rms_km': 5.692970613695757}, 'batch': {'fixes': 93, 'best_km': 1.7512019777004069, 'median_km': 3.5093233551056464, 'p90_km': 3.9245203084564357, 'worst_km': 3.9536017723284016, 'rms_km': 3.3539197525703397}}, {'lower_h': 3, 'upper_h': 6, 'prior': {'fixes': 101, 'best_km': 21.487001820404238, 'median_km': 22.081910152607467, 'p90_km': 22.37454392408898, 'worst_km': 22.38895541414413, 'rms_km': 22.05675009246965}, 'ukf': {'fixes': 101, 'best_km': 6.613886504312058, 'median_km': 7.215742197906359, 'p90_km': 7.514890196545875, 'worst_km': 7.530787006950974, 'rms_km': 7.200555971691994}, 'batch': {'fixes': 101, 'best_km': 4.239181032764963, 'median_km': 4.843826852472555, 'p90_km': 5.147476693610541, 'worst_km': 5.161349272083377, 'rms_km': 4.832633547385382}}, {'lower_h': 6, 'upper_h': 12, 'prior': {'fixes': 277, 'best_km': 22.23067101778984, 'median_km': 24.89705362672077, 'p90_km': 28.476620946147257, 'worst_km': 28.817201457121065, 'rms_km': 25.499650715758634}, 'ukf': {'fixes': 277, 'best_km': 7.349580459732592, 'median_km': 10.029434299178057, 'p90_km': 13.61094027311892, 'worst_km': 13.950561279246916, 'rms_km': 10.732545321498327}, 'batch': {'fixes': 277, 'best_km': 4.97363315046869, 'median_km': 7.655135483459087, 'p90_km': 11.23726912349241, 'worst_km': 11.576622166012516, 'rms_km': 8.408188264807631}}, {'lower_h': 12, 'upper_h': 24, 'prior': {'fixes': 385, 'best_km': 27.78329462102009, 'median_km': 31.73534250569351, 'p90_km': 34.20774061109322, 'worst_km': 35.06209122380938, 'rms_km': 31.65309476997284}, 'ukf': {'fixes': 385, 'best_km': 12.904068403649175, 'median_km': 16.87897808167549, 'p90_km': 19.35703737227646, 'worst_km': 20.182159695360532, 'rms_km': 16.831194572906327}, 'batch': {'fixes': 385, 'best_km': 10.527889804159948, 'median_km': 14.507261093043022, 'p90_km': 16.985474825580557, 'worst_km': 17.80617254426438, 'rms_km': 14.473529601060111}})",1,18.16635229061981,18.16635229061981,18.16635229061981,18.16635229061981,18.16635229061981,1,3.3115142656834515,3.3115142656834515,3.3115142656834515,3.3115142656834515,3.3115142656834515,1,1.014236929240361,1.014236929240361,1.014236929240361,1.014236929240361,1.014236929240361
FOREST-16,556b1cfa-0a8e-4d19-8f95-b123fd47cd60,PUNTA_ARENAS,1777862359.219744,1777862996.5238569,401,255,146,True,2.813529245935328,0.2992127810608364,499.0320051380695,3.1978744909512105,10.0591781165615,729.813210916192,290630.6147547256,"({'lower_h': 0, 'upper_h': 1, 'prior': {'fixes': 41, 'best_km': 20.588725380253184, 'median_km': 20.692546852180648, 'p90_km': 20.94135364868276, 'worst_km': 21.03196954288967, 'rms_km': 20.730562680323107}, 'ukf': {'fixes': 41, 'best_km': 0.2755956499229529, 'median_km': 0.6246070348959425, 'p90_km': 0.6853915564370369, 'worst_km': 0.6902370684153273, 'rms_km': 0.5776201194402859}, 'batch': {'fixes': 41, 'best_km': 3.1119298535536393, 'median_km': 3.488480227071654, 'p90_km': 3.5852063675762538, 'worst_km': 3.5908532314180057, 'rms_km': 3.442108292275516}}, {'lower_h': 1, 'upper_h': 3, 'prior': {'fixes': 55, 'best_km': 21.487001820404238, 'median_km': 21.93475491078761, 'p90_km': 22.079564958102953, 'worst_km': 22.380750140833076, 'rms_km': 21.875831232461504}, 'ukf': {'fixes': 55, 'best_km': 0.24782449863510164, 'median_km': 0.7500446955202907, 'p90_km': 0.8751250909453403, 'worst_km': 1.1423377831685069, 'rms_km': 0.7232835571449311}, 'batch': {'fixes': 55, 'best_km': 1.8067022520374463, 'median_km': 2.2650188290618525, 'p90_km': 2.6204576071970838, 'worst_km': 2.6897757102824817, 'rms_km': 2.318781819508093}}, {'lower_h': 3, 'upper_h': 6, 'prior': {'fixes': 142, 'best_km': 22.179918930986506, 'median_km': 23.021658452801304, 'p90_km': 23.96495519914429, 'worst_km': 24.601708657843936, 'rms_km': 22.97688359314621}, 'ukf': {'fixes': 142, 'best_km': 0.9191666445973622, 'median_km': 1.764464797455322, 'p90_km': 2.713937614010538, 'worst_km': 3.3314390478677307, 'rms_km': 1.8359818610891667}, 'batch': {'fixes': 142, 'best_km': 0.41416481398568217, 'median_km': 1.1633486240184254, 'p90_km': 1.9796068420643644, 'worst_km': 2.001785430998992, 'rms_km': 1.381100217249349}}, {'lower_h': 6, 'upper_h': 12, 'prior': {'fixes': 269, 'best_km': 24.38517780296357, 'median_km': 27.417392707235955, 'p90_km': 30.083964426976543, 'worst_km': 30.384199859306598, 'rms_km': 27.41800448992166}, 'ukf': {'fixes': 269, 'best_km': 3.125347880554063, 'median_km': 6.160049693769896, 'p90_km': 8.826969415561946, 'worst_km': 9.128924119902939, 'rms_km': 6.345177436091569}, 'batch': {'fixes': 269, 'best_km': 0.22588811380599483, 'median_km': 3.2798914122761396, 'p90_km': 5.927190027431244, 'worst_km': 6.225480505929529, 'rms_km': 3.642366136472454}}, {'lower_h': 12, 'upper_h': 24, 'prior': {'fixes': 398, 'best_km': 30.466697778697565, 'median_km': 32.75699538327339, 'p90_km': 35.916927821825645, 'worst_km': 37.06949836077127, 'rms_km': 33.349962029043766}, 'ukf': {'fixes': 398, 'best_km': 9.201022063353168, 'median_km': 11.508530213685198, 'p90_km': 14.654402924875033, 'worst_km': 15.80710711331122, 'rms_km': 12.185914702734497}, 'batch': {'fixes': 398, 'best_km': 6.296592246275229, 'median_km': 8.605957603868982, 'p90_km': 11.749082214846755, 'worst_km': 12.902919812654376, 'rms_km': 9.330719411638018}})",11,21.0522682879553,21.1402658435308,21.182288198950726,21.189055952485088,21.13257476311278,11,0.19419702357596527,0.20939862382425153,0.2464166178131751,0.2610715708208707,0.2174246809008289,11,2.9777016548569284,3.0134594820856644,3.073058180816452,3.0926774182129617,3.022255716084392
FOREST-17,2610bd5f-3a3f-4756-be38-d31392d4324c,HARTEBEESTHOEK,1777838643.162277,1777839239.537732,349,209,140,True,-1.1785155271231176,0.40307821660858456,-45.29541613797551,-4.135700742514523,26.051026470988646,-929.9002638182717,604249.1232121213,"({'lower_h': 0, 'upper_h': 1, 'prior': {'fixes': 53, 'best_km': 6.216903713461931, 'median_km': 6.32384371346252, 'p90_km': 6.60554607618064, 'worst_km': 6.806343763096592, 'rms_km': 6.3719708809610225}, 'ukf': {'fixes': 53, 'best_km': 2.126483857378435, 'median_km': 2.5878010439090007, 'p90_km': 2.680129003433916, 'worst_km': 2.6893590699162875, 'rms_km': 2.5539696150364706}, 'batch': {'fixes': 53, 'best_km': 24.463149873126316, 'median_km': 24.91941047420866, 'p90_km': 25.02364380313473, 'worst_km': 25.03190939834304, 'rms_km': 24.884991100194362}}, {'lower_h': 1, 'upper_h': 3, 'prior': {'fixes': 77, 'best_km': 6.9321728194657, 'median_km': 7.232499393953578, 'p90_km': 7.755750054098805, 'worst_km': 8.286665064740536, 'rms_km': 7.324695919990952}, 'ukf': {'fixes': 77, 'best_km': 0.6348102416572555, 'median_km': 1.6938648582926985, 'p90_km': 1.8754103032291405, 'worst_km': 1.9975106259419169, 'rms_km': 1.6364824374033222}, 'batch': {'fixes': 77, 'best_km': 22.973127196036646, 'median_km': 24.014266310063547, 'p90_km': 24.215640867564396, 'worst_km': 24.33316988502615, 'rms_km': 23.93856912150977}}, {'lower_h': 3, 'upper_h': 6, 'prior': {'fixes': 144, 'best_km': 7.6183644780995134, 'median_km': 8.205967570071172, 'p90_km': 8.897780425004088, 'worst_km': 9.43270485130458, 'rms_km': 8.266987697639054}, 'ukf': {'fixes': 144, 'best_km': 0.10599392276773861, 'median_km': 0.7367959846213533, 'p90_km': 1.240369019999441, 'worst_km': 1.2920786118372884, 'rms_km': 0.807398417731692}, 'batch': {'fixes': 144, 'best_km': 21.84153808351357, 'median_km': 23.04135664412589, 'p90_km': 23.573231994614687, 'worst_km': 23.637557349442066, 'rms_km': 23.00139592032182}}, {'lower_h': 6, 'upper_h': 12, 'prior': {'fixes': 252, 'best_km': 8.937945551694922, 'median_km': 11.35259732959565, 'p90_km': 14.805928627261832, 'worst_km': 15.536451132308335, 'rms_km': 11.906107834816199}, 'ukf': {'fixes': 252, 'best_km': 0.12437998364382763, 'median_km': 2.460258373259699, 'p90_km': 5.911705075791686, 'worst_km': 6.632250796117522, 'rms_km': 3.4780939252404646}, 'batch': {'fixes': 252, 'best_km': 15.759476692018469, 'median_km': 19.90974888019111, 'p90_km': 22.073277746228364, 'worst_km': 22.285622822658368, 'rms_km': 19.62259691988015}}, {'lower_h': 12, 'upper_h': 24, 'prior': {'fixes': 385, 'best_km': 15.595480344244313, 'median_km': 18.19509052140558, 'p90_km': 25.817005246982816, 'worst_km': 27.138918194928358, 'rms_km': 20.569149530751204}, 'ukf': {'fixes': 385, 'best_km': 6.691358536550762, 'median_km': 9.291446646411059, 'p90_km': 16.913905063866736, 'worst_km': 18.232668820354686, 'rms_km': 11.932376716642862}, 'batch': {'fixes': 385, 'best_km': 4.1395914081162735, 'median_km': 13.06380637274841, 'p90_km': 14.835888822750208, 'worst_km': 15.700610014203367, 'rms_km': 11.673033515790825}})",7,6.383793246706338,6.3950857702494766,6.396628210653864,6.3971806995032185,6.392938487519892,7,2.523592957957982,2.5260399579638304,2.5354900059559413,2.540556291795792,2.5287911534925906,7,24.84922024332995,24.855799944780244,24.868091386027512,24.87179184124959,24.858319947279664
FOREST-17,36c92afa-8853-4630-a788-ad2e63912d51,TROLL,1777845274.185557,1777845864.590709,370,216,154,True,-0.6251545460533983,0.34336666561781665,156.38880648642407,-0.44106171794374954,8.833273634070549,71.97321876296019,138195.26634309418,"({'lower_h': 0, 'upper_h': 1, 'prior': {'fixes': 44, 'best_km': 7.02946293855749, 'median_km': 7.101735455856003, 'p90_km': 7.615795745304607, 'worst_km': 7.812898735761767, 'rms_km': 7.229753868584047}, 'ukf': {'fixes': 44, 'best_km': 2.3085720523574462, 'median_km': 2.3822578333173405, 'p90_km': 2.8995811240802105, 'worst_km': 3.0965989924944264, 'rms_km': 2.5180313630822484}, 'batch': {'fixes': 44, 'best_km': 3.69828890311993, 'median_km': 3.7710198259545256, 'p90_km': 4.286065138098105, 'worst_km': 4.483446206248886, 'rms_km': 3.9021786240744496}}, {'lower_h': 1, 'upper_h': 3, 'prior': {'fixes': 104, 'best_km': 7.6183644780995134, 'median_km': 8.201662005175066, 'p90_km': 8.916767435594618, 'worst_km': 8.962400102013362, 'rms_km': 8.233030877824083}, 'ukf': {'fixes': 104, 'best_km': 2.8967519283935945, 'median_km': 3.480409678785848, 'p90_km': 4.194422148375153, 'worst_km': 4.238388487558004, 'rms_km': 3.5291079507106042}, 'batch': {'fixes': 104, 'best_km': 4.286874296210349, 'median_km': 4.8704961813921965, 'p90_km': 5.584543855623337, 'worst_km': 5.629270966559407, 'rms_km': 4.910312130038463}}, {'lower_h': 3, 'upper_h': 6, 'prior': {'fixes': 143, 'best_km': 8.069450990488406, 'median_km': 9.19075944636897, 'p90_km': 11.378017483495437, 'worst_km': 11.490642327535923, 'rms_km': 9.4346986935078}, 'ukf': {'fixes': 143, 'best_km': 3.348995817932849, 'median_km': 4.471664720675107, 'p90_km': 6.656768553620544, 'worst_km': 6.7656445783944115, 'rms_km': 4.771841892759607}, 'batch': {'fixes': 143, 'best_km': 4.738998366779987, 'median_km': 5.86033699196296, 'p90_km': 8.04660332948859, 'worst_km': 8.157006337045868, 'rms_km': 6.135267326218734}}, {'lower_h': 6, 'upper_h': 12, 'prior': {'fixes': 232, 'best_km': 10.746164464240474, 'median_km': 13.85248811610052, 'p90_km': 16.713140246853946, 'worst_km': 17.149645669408898, 'rms_km': 14.229238123229223}, 'ukf': {'fixes': 232, 'best_km': 6.031851218604619, 'median_km': 9.127601415243536, 'p90_km': 11.98743069146984, 'worst_km': 12.423810303555065, 'rms_km': 9.584853916917307}, 'batch': {'fixes': 232, 'best_km': 7.419428069490814, 'median_km': 10.518934502201198, 'p90_km': 13.378873644827916, 'worst_km': 13.815302060598896, 'rms_km': 10.945461854228906}}, {'lower_h': 12, 'upper_h': 24, 'prior': {'fixes': 341, 'best_km': 16.754280012960766, 'median_km': 23.126754496441098, 'p90_km': 27.106222174130266, 'worst_km': 29.33100435507283, 'rms_km': 22.264486499433367}, 'ukf': {'fixes': 341, 'best_km': 12.035374887927196, 'median_km': 18.408574006548623, 'p90_km': 22.38167276985239, 'worst_km': 24.608792669459337, 'rms_km': 17.64474117354551}, 'batch': {'fixes': 341, 'best_km': 13.424964357096917, 'median_km': 19.797894397046427, 'p90_km': 23.772915882290082, 'worst_km': 25.999370965714444, 'rms_km': 18.999842663781955}})",10,7.123283306985276,7.186209699729114,7.236488516038728,7.24849720792741,7.185836098609144,10,2.4055387298334536,2.468447624456271,2.5183690127904623,2.530200515339818,2.46816563126429,10,3.7945507409924617,3.8574389838247027,3.9073762065929927,3.9192426539089764,3.8570637609804623
FOREST-17,d623db96-56fd-4783-9f1e-bf3933f4dbd8,PUNTA_ARENAS,1777856804.1767988,1777857228.439478,344,242,102,True,-1.0334451938203415,0.8854569655780028,670.9193891229806,-0.5086674208298259,26.628482769744178,755.4238827809093,843769.0633181407,"({'lower_h': 0, 'upper_h': 1, 'prior': {'fixes': 39, 'best_km': 8.069450990488406, 'median_km': 8.201709049111251, 'p90_km': 8.740661655992698, 'worst_km': 9.43270485130458, 'rms_km': 8.331736244156955}, 'ukf': {'fixes': 39, 'best_km': 0.2757067610833583, 'median_km': 0.45719882458998823, 'p90_km': 1.0141964064067408, 'worst_km': 1.654703532777827, 'rms_km': 0.6533295792010283}, 'batch': {'fixes': 39, 'best_km': 4.228542230327228, 'median_km': 4.3597610323785325, 'p90_km': 4.902041160697797, 'worst_km': 5.592379495391135, 'rms_km': 4.496328547186791}}, {'lower_h': 1, 'upper_h': 3, 'prior': {'fixes': 106, 'best_km': 8.937945551694922, 'median_km': 9.706067967337052, 'p90_km': 11.447664247254478, 'worst_km': 11.490642327535923, 'rms_km': 10.039511392023561}, 'ukf': {'fixes': 106, 'best_km': 1.1412535759640872, 'median_km': 1.9023416041378025, 'p90_km': 3.6400944762357126, 'worst_km': 3.680162738853939, 'rms_km': 2.3940043914849056}, 'batch': {'fixes': 106, 'best_km': 5.098339228432611, 'median_km': 5.862251680650891, 'p90_km': 7.603856041720054, 'worst_km': 7.646039494771868, 'rms_km': 6.2257878988800455}}, {'lower_h': 3, 'upper_h': 6, 'prior': {'fixes': 111, 'best_km': 10.746164464240474, 'median_km': 12.939738426711022, 'p90_km': 13.816059906825407, 'worst_km': 15.008128282098546, 'rms_km': 12.440271976945434}, 'ukf': {'fixes': 111, 'best_km': 2.9616559015396673, 'median_km': 5.1411148668084214, 'p90_km': 6.00821004992535, 'worst_km': 7.207637606733563, 'rms_km': 4.745527343836025}, 'batch': {'fixes': 111, 'best_km': 6.909754701239743, 'median_km': 9.099352936948957, 'p90_km': 9.972293198774999, 'worst_km': 11.166745156754324, 'rms_km': 8.627196563824018}}, {'lower_h': 6, 'upper_h': 12, 'prior': {'fixes': 266, 'best_km': 14.767238386293105, 'median_km': 16.990745112599463, 'p90_km': 18.46768781338877, 'worst_km': 18.76339027615386, 'rms_km': 17.028928968966685}, 'ukf': {'fixes': 266, 'best_km': 6.9657073096149915, 'median_km': 9.184371330548041, 'p90_km': 10.657457134386641, 'worst_km': 10.952746255660692, 'rms_km': 9.252081240995928}, 'batch': {'fixes': 266, 'best_km': 10.926999043728749, 'median_km': 13.147877896790446, 'p90_km': 14.623162618556737, 'worst_km': 14.918934323708976, 'rms_km': 13.196456212602246}}, {'lower_h': 12, 'upper_h': 24, 'prior': {'fixes': 340, 'best_km': 20.62564408448197, 'median_km': 28.719725148153533, 'p90_km': 31.06515632549104, 'worst_km': 32.528490856074455, 'rms_km': 27.860391370342168}, 'ukf': {'fixes': 340, 'best_km': 12.825314562768053, 'median_km': 20.90852997713217, 'p90_km': 23.253878754875682, 'worst_km': 24.716991604767212, 'rms_km': 20.122546242034343}, 'batch': {'fixes': 340, 'best_km': 16.78617618571721, 'median_km': 24.874947105841557, 'p90_km': 27.22032685279943, 'worst_km': 28.683627278845698, 'rms_km': 24.0460440509508}})",5,8.274697218512983,8.336725343213235,8.446588928081376,8.496767866032929,8.35720036120308,5,0.517264248249084,0.5780446380081493,0.6845657292152567,0.7327656686585013,0.6021035634959822,5,4.437583153340443,4.499589013958568,4.609080604867513,4.659032725086638,4.520247973703107
FOREST-18,49e74a6c-b21d-46c0-87bb-e4195b4a0dab,PUNTA_ARENAS,1777828735.4406278,1777829281.741531,471,208,263,True,-1.3511450112230392,0.5856439637144981,679.0752426825384,0.1124647704203972,26.203822112637482,944.2823672706355,189630.22145450732,"({'lower_h': 0, 'upper_h': 1, 'prior': {'fixes': 50, 'best_km': 9.46694575814637, 'median_km': 9.676430579183812, 'p90_km': 10.04926758039879, 'worst_km': 11.13313383349471, 'rms_km': 9.807370291932596}, 'ukf': {'fixes': 50, 'best_km': 0.24203430864721703, 'median_km': 0.7587575898520171, 'p90_km': 0.893169025240861, 'worst_km': 1.1869738772839746, 'rms_km': 0.7439808624342996}, 'batch': {'fixes': 50, 'best_km': 10.31691844560749, 'median_km': 10.526518954282412, 'p90_km': 10.898788153444666, 'worst_km': 11.98166323861952, 'rms_km': 10.656525205976525}}, {'lower_h': 1, 'upper_h': 3, 'prior': {'fixes': 104, 'best_km': 11.225262784145562, 'median_km': 12.739803656434962, 'p90_km': 14.974160373988836, 'worst_km': 15.468121096327017, 'rms_km': 13.06259924762412}, 'ukf': {'fixes': 104, 'best_km': 1.2630331945892164, 'median_km': 2.560401663343162, 'p90_km': 4.8009046369959965, 'worst_km': 5.276364406814809, 'rms_km': 3.0565930516860913}, 'batch': {'fixes': 104, 'best_km': 12.073704480187788, 'median_km': 13.588842021048599, 'p90_km': 15.822666656507948, 'worst_km': 16.31670882495661, 'rms_km': 13.908863967712076}}, {'lower_h': 3, 'upper_h': 6, 'prior': {'fixes': 133, 'best_km': 14.406200346756734, 'median_km': 16.734593899255582, 'p90_km': 17.696727725196222, 'worst_km': 19.196052212136028, 'rms_km': 16.477034320351276}, 'ukf': {'fixes': 133, 'best_km': 4.185193859636465, 'median_km': 6.512570223676904, 'p90_km': 7.498185844675008, 'worst_km': 8.998633665585862, 'rms_km': 6.3509321199992534}, 'batch': {'fixes': 133, 'best_km': 15.257023552684931, 'median_km': 17.58546430271263, 'p90_km': 18.54565530371271, 'worst_km': 20.04524587140735, 'rms_km': 17.324465823414045}}, {'lower_h': 6, 'upper_h': 12, 'prior': {'fixes': 294, 'best_km': 18.757122120829685, 'median_km': 22.377932844647283, 'p90_km': 26.820759615416527, 'worst_km': 28.14891493080144, 'rms_km': 22.938172493632017}, 'ukf': {'fixes': 294, 'best_km': 8.53509086698622, 'median_km': 12.16443612026563, 'p90_km': 16.61599162759277, 'worst_km': 17.930804175502885, 'rms_km': 12.855233026620892}, 'batch': {'fixes': 294, 'best_km': 19.607986155779518, 'median_km': 23.228282223699885, 'p90_km': 27.670194818474258, 'worst_km': 28.999586102417517, 'rms_km': 23.782392497441887}}, {'lower_h': 12, 'upper_h': 24, 'prior': {'fixes': 547, 'best_km': 28.226238885016564, 'median_km': 40.398825344774416, 'p90_km': 46.76887146609873, 'worst_km': 50.07619063316802, 'rms_km': 39.855949305686686}, 'ukf': {'fixes': 547, 'best_km': 18.008055719999476, 'median_km': 30.201505401547358, 'p90_km': 36.547269863245496, 'worst_km': 39.87857747051743, 'rms_km': 29.79757940829915}, 'batch': {'fixes': 547, 'best_km': 29.076916103291097, 'median_km': 41.24762123588508, 'p90_km': 47.619687917470635, 'worst_km': 50.92500629135829, 'rms_km': 40.69663641535611}})",9,9.941601306060514,9.976358126569039,9.985338495390733,9.985399142913787,9.972394048524091,9,0.2315048855321726,0.27394249937601034,0.36891519712175513,0.3973145418270226,0.2967107338396564,9,10.79009753221119,10.825847653393799,10.834553166320083,10.834588522122978,10.821402018165742
